method,test_cvar,objective,mean_return,tc_adjusted_return,volatility,sharpe,sortino,max_drawdown,turnover,tail_loss_frequency,oracle_objective,oracle_regret,experiment,regime,seed
robust_dfl,0.03499278532887859,0.035541530000699637,-0.0021204561459810165,-0.002743723359105221,0.013109750355461532,-0.2092887571846778,-0.27490601945036536,-0.3110228845717934,0.620070506830338,0.056,0.01770528166772547,0.017836248332974168,research_grid,predictable_tail_crash,1
equal_weight,0.04463122403266607,0.04625232987116994,-0.008105529192519346,-0.008105529192519346,0.011694561464519455,-0.6931024490672777,-0.6845502385222357,-0.628559585885744,0.0,0.056,0.01190457503545504,0.034347754835714894,research_grid,predictable_tail_crash,2
min_variance,0.017168377275872594,0.018211202810128706,-0.005206466317195119,-0.005214127671280568,0.005295871425387151,-0.9845646261917751,-1.130929036279506,-0.4726553785592017,1.2412366161777597e-16,0.056,0.01190457503545504,0.006306627774673666,research_grid,predictable_tail_crash,2
two_stage,0.012934761605628012,0.01313412394202746,-0.0004911527785580053,-0.0009968116819972432,0.006049908988865323,-0.1647647400427148,-0.2591042690116445,-0.12046785592444809,0.4999701463451581,0.056,0.01190457503545504,0.00122954890657242,research_grid,predictable_tail_crash,2
robust_two_stage,0.014535815970041022,0.015077144566545188,-0.0023337495034816613,-0.002706642982520828,0.005840487583176576,-0.4634275723578009,-0.7078844603559744,-0.28633450837083896,0.3650246925955451,0.056,0.01190457503545504,0.0031725695310901476,research_grid,predictable_tail_crash,2
dfl,0.031123069503552696,0.031488770803080934,-0.0012202009920408347,-0.0018285064976412042,0.011902263255820014,-0.15362678997991977,-0.194026996398073,-0.20295730968545056,0.6054442197467496,0.056,0.01190457503545504,0.019584195767625892,research_grid,predictable_tail_crash,2
robust_dfl,0.030752362337280764,0.031109190449400474,-0.0011508380728676665,-0.0017841405605985424,0.0127597160740068,-0.13982603924026513,-0.18913646604319773,-0.19884125552172893,0.6311264209481875,0.056,0.01190457503545504,0.019204615413945435,research_grid,predictable_tail_crash,2
equal_weight,0.050852136929449065,0.052535816896886106,-0.008418399837185215,-0.008418399837185215,0.012507111672194992,-0.6730890438299494,-0.6643546163080887,-0.6560281628357533,0.0,0.056,0.017720494249437536,0.03481532264744857,research_grid,predictable_tail_crash,3
min_variance,0.019624874084685915,0.020592016491691623,-0.004826787154291598,-0.004835712035028533,0.005567454488338972,-0.8685678606423023,-0.9673143457981637,-0.4547801737030749,0.0,0.056,0.017720494249437536,0.002871522242254086,research_grid,predictable_tail_crash,3
two_stage,0.017978672149797262,0.018538771085821165,-0.0023736014080416,-0.0028004946801195164,0.006486580933795861,-0.43173664342903173,-0.5603404400734973,-0.30035142814093574,0.4193682178204799,0.056,0.017720494249437536,0.0008182768363836287,research_grid,predictable_tail_crash,3
robust_two_stage,0.015442788358616292,0.016175926903721955,-0.003426560122079773,-0.003665692725528319,0.005537111162283111,-0.6620225994081045,-0.828614834367288,-0.3660611415992773,0.2312853247781129,0.056,0.017720494249437536,-0.0015445673457155813,research_grid,predictable_tail_crash,3
dfl,0.04202360526352026,0.04258075604048774,-0.0021622441063976617,-0.0027857538848373967,0.014837738983500427,-0.1877478696550336,-0.22032209340766754,-0.2981853450945614,0.6212162534335776,0.056,0.017720494249437536,0.024860261791050206,research_grid,predictable_tail_crash,3
robust_dfl,0.04067337274019158,0.04142155543154298,-0.00312226195157212,-0.003740913456757009,0.01322896454431977,-0.2827820305921444,-0.31872738505855225,-0.3712367878890358,0.6158806677107941,0.056,0.017720494249437536,0.023701061182105444,research_grid,predictable_tail_crash,3
equal_weight,0.04634142935855121,0.04824733369992319,-0.009529521706859886,-0.009529521706859886,0.011769295619353543,-0.8096934612110307,-0.818201642063294,-0.6891592768062601,0.0,0.056,0.016717922346605508,0.03152941135331769,research_grid,predictable_tail_crash,4
min_variance,0.022474486393545223,0.023584726660155625,-0.005544501937589806,-0.005551201333052006,0.0065886352922306995,-0.8425419052645735,-0.954368330567924,-0.49126420573312235,1.088001479959523e-14,0.056,0.016717922346605508,0.006866804313550117,research_grid,predictable_tail_crash,4
two_stage,0.01947152743641316,0.019913179197577718,-0.0015891707129479125,-0.0022082588058227885,0.008093277906037533,-0.27285097968804345,-0.4120206052724145,-0.23490320961135103,0.613616121448076,0.056,0.016717922346605508,0.00319525685097221,research_grid,predictable_tail_crash,4
robust_two_stage,0.01888437207386901,0.019629768690719952,-0.003212122476741892,-0.0037269830842547123,0.007891512188233802,-0.47227742856931076,-0.6815155326134044,-0.3629727811778066,0.5089959664857117,0.056,0.016717922346605508,0.0029118463441144445,research_grid,predictable_tail_crash,4
dfl,0.029816064761302434,0.030471292967916185,-0.0026494109337326394,-0.003276141033068748,0.010745844904114883,-0.3048751458816744,-0.3869374508720612,-0.3288576470072594,0.6225653380761703,0.056,0.016717922346605508,0.013753370621310677,research_grid,predictable_tail_crash,4
robust_dfl,0.030364641410496832,0.031178217311919807,-0.0035153240953408422,-0.004067879507114869,0.010544273949234257,-0.3857903850292599,-0.47707292392246214,-0.3909019936311432,0.5502867448720724,0.056,0.016717922346605508,0.0144602949653143,research_grid,predictable_tail_crash,4
equal_weight,0.036843218785667084,0.03784635256512039,-0.00501566889726652,-0.00501566889726652,0.008991531449660544,-0.5578214261707392,-0.5485105656355269,-0.4494068814664819,0.0,0.056,0.0154108494075583,0.022435503157562087,research_grid,high_cost_turnover_constrained,0
min_variance,0.02061171165589008,0.021425106684548226,-0.004032416938932306,-0.00406697514329074,0.0062159925715316216,-0.654276062243485,-0.7497424966362238,-0.38978126309893646,0.0037415734593614415,0.056,0.0154108494075583,0.006014257276989926,research_grid,high_cost_turnover_constrained,0
two_stage,0.018953775639048508,0.018873756666421476,0.0023184785867362196,0.0004000948631351682,0.00807447223400254,0.04955058999407684,0.06303698974361514,-0.04920409335315934,0.3835451055647269,0.056,0.0154108494075583,0.003462907258863175,research_grid,high_cost_turnover_constrained,0
robust_two_stage,0.01738614864293022,0.01754368821843371,0.0011129368066634475,-0.0007876978775174528,0.00713384483403025,-0.11041701855491964,-0.1475067708779298,-0.12190416513566582,0.3799666701977592,0.056,0.0154108494075583,0.00213283881087541,research_grid,high_cost_turnover_constrained,0
dfl,0.035041930076545665,0.03525273129408101,0.002370286562261393,-0.0010540060876767234,0.013213256540672845,-0.07976883551398016,-0.1009190556225202,-0.1562252980494674,0.6850196610568943,0.056,0.0154108494075583,0.01984188188652271,research_grid,high_cost_turnover_constrained,0
robust_dfl,0.026911268282333527,0.027282674985155218,0.0015870179385301096,-0.0018570335141084523,0.009892164449365762,-0.18772772363684154,-0.23038526657087638,-0.22292898552495288,0.6863887996861181,0.056,0.0154108494075583,0.011871825577596917,research_grid,high_cost_turnover_constrained,0
equal_weight,0.030513536040255123,0.031240020413018658,-0.003632421863817667,-0.003632421863817667,0.008920169171806762,-0.4072144589915566,-0.4097259043153145,-0.381351395164232,0.0,0.056,0.01604788366643006,0.015192136746588598,research_grid,high_cost_turnover_constrained,1
min_variance,0.017931587118353024,0.01848038112621723,-0.002701412985915249,-0.002743970039321046,0.006194864359182628,-0.442942715091207,-0.5422902654533315,-0.2995607613410213,0.005354244638266426,0.056,0.01604788366643006,0.0024324974597871724,research_grid,high_cost_turnover_constrained,1
two_stage,0.0174120770245871,0.017277756226554798,0.002611994071761551,0.0006716039901615182,0.008168836176562076,0.08221538240738144,0.12041965599270105,-0.08293520607801774,0.3879818712903293,0.056,0.01604788366643006,0.0012298725601247382,research_grid,high_cost_turnover_constrained,1
robust_two_stage,0.017533939940090896,0.017662337374120148,0.001147027079117094,-0.0006419871701462596,0.007872715952043308,-0.08154583170222095,-0.1164724880254379,-0.1790322216571456,0.35746255025470836,0.056,0.01604788366643006,0.0016144537076900889,research_grid,high_cost_turnover_constrained,1
dfl,0.02800815771363239,0.028505664415953334,0.0010742109124762837,-0.002487533511604708,0.010032775268594292,-0.24794071877036067,-0.2844578139461616,-0.31541685767936967,0.71540125391124,0.056,0.01604788366643006,0.012457780749523275,research_grid,high_cost_turnover_constrained,1
robust_dfl,0.027632315075373535,0.028031063077485673,0.0011389920402025463,-0.001993740010560693,0.009521279639028036,-0.2093983252186911,-0.24078409438561096,-0.2638724460804288,0.6262168946999959,0.056,0.01604788366643006,0.011983179411055613,research_grid,high_cost_turnover_constrained,1
equal_weight,0.04240415711622309,0.043456308531239836,-0.005260757075083711,-0.005260757075083711,0.010371247254259242,-0.5072443984416619,-0.4792446680610323,-0.4906865164932368,0.0,0.056,0.01625695128960179,0.027199357241638047,research_grid,high_cost_turnover_constrained,2
min_variance,0.01632836910902809,0.016984994138784456,-0.0032377798547240776,-0.003283125148781826,0.005026777581042709,-0.653127196339504,-0.7751714578740112,-0.3402461151370293,0.005916389930997386,0.056,0.01625695128960179,0.0007280428491826668,research_grid,high_cost_turnover_constrained,2
two_stage,0.01610764881229565,0.016161284341043212,0.001569368382209411,-0.0002681776437378129,0.0068058985423325065,-0.03940370871389743,-0.050943667642113555,-0.10603829402340326,0.3672471826506481,0.056,0.01625695128960179,-9.566694855857663e-05,research_grid,high_cost_turnover_constrained,2
robust_two_stage,0.014956007027270183,0.01524619829008992,0.00016416896276288148,-0.0014509563140986878,0.006182250388544146,-0.23469711232541576,-0.3201251616742179,-0.18267009869188,0.32240428968983115,0.056,0.01625695128960179,-0.0010107529995118693,research_grid,high_cost_turnover_constrained,2
dfl,0.03867206629175509,0.03926111726261924,0.000432442818367495,-0.002945254854320744,0.01267685078967338,-0.232333321812672,-0.2506424176270594,-0.34755243231086097,0.6752671645650021,0.056,0.01625695128960179,0.023004165973017448,research_grid,high_cost_turnover_constrained,2
robust_dfl,0.03973365460579946,0.04031379297329361,0.0007104165868446725,-0.0029006918374707693,0.012896237085200398,-0.22492544283127755,-0.24074420678093886,-0.3473320511105119,0.7203841740346492,0.056,0.01625695128960179,0.024056841683691824,research_grid,high_cost_turnover_constrained,2
equal_weight,0.04017967575990679,0.04112735083979079,-0.004738375399420037,-0.004738375399420037,0.009539748125110678,-0.496698166113098,-0.4830627750450219,-0.4535410617957032,0.0,0.056,0.016151101788273965,0.024976249051516828,research_grid,high_cost_turnover_constrained,3
min_variance,0.020623109686291625,0.021324031413660734,-0.003472608636845559,-0.003504608636845551,0.005847409199467908,-0.5993438318914149,-0.680248285972234,-0.3549825726468484,0.003225806451612323,0.056,0.016151101788273965,0.00517292962538677,research_grid,high_cost_turnover_constrained,3
two_stage,0.018722999309461,0.018750339099941588,0.0017239325202770956,-0.0001366989524029352,0.007487567733365107,-0.018256790088928165,-0.023718901048887887,-0.11712472163152854,0.3719015065887124,0.056,0.016151101788273965,0.002599237311667623,research_grid,high_cost_turnover_constrained,3
robust_two_stage,0.01593642402100536,0.01618835244424615,0.0004155081075056233,-0.0012596421162039653,0.006683239668668796,-0.1884777710308255,-0.2727167395504885,-0.17834017985904416,0.33450609348983573,0.056,0.016151101788273965,3.725065597218538e-05,research_grid,high_cost_turnover_constrained,3
dfl,0.032827909163833865,0.033621488930409726,-0.000162618298119718,-0.003967898832879309,0.010175167743338076,-0.38995905842311324,-0.4408845400239587,-0.40189556409460514,0.7594517207176523,0.056,0.016151101788273965,0.017470387142135762,research_grid,high_cost_turnover_constrained,3
robust_dfl,0.03269018806882467,0.03337664793990719,0.00018756630038287392,-0.003432299355412601,0.009909987615495887,-0.34634749186762775,-0.3861768545964399,-0.3532618151665238,0.7233195682221324,0.056,0.016151101788273965,0.017225546151633225,research_grid,high_cost_turnover_constrained,3
equal_weight,0.044337389498750095,0.045542982769867,-0.0060279663555845315,-0.0060279663555845315,0.01070936649213401,-0.5628686215425703,-0.5552909675046067,-0.5110529421959168,0.0,0.056,0.016706092578283507,0.028836890191583493,research_grid,high_cost_turnover_constrained,4
min_variance,0.022565151959127387,0.023304981011944746,-0.003662405668940035,-0.0036991452640868032,0.006400975541217916,-0.5779033585879102,-0.6232366257786335,-0.35097803272952743,0.004181369989268016,0.056,0.016706092578283507,0.0065988884336612395,research_grid,high_cost_turnover_constrained,4
two_stage,0.017289940863086644,0.017544630847445477,0.0005130790935103528,-0.0012734499217941608,0.007677299029081942,-0.16587212726824954,-0.2461124824776004,-0.16597764052018582,0.3569614950210714,0.056,0.016706092578283507,0.0008385382691619703,research_grid,high_cost_turnover_constrained,4
robust_two_stage,0.019377493800203743,0.01970296083800781,5.0720166141770794e-05,-0.0016273351890203427,0.007325423739635575,-0.22214894955402953,-0.2864389855857033,-0.1931832342576455,0.3350918054762311,0.056,0.016706092578283507,0.0029968682597243043,research_grid,high_cost_turnover_constrained,4
dfl,0.03149825188966702,0.032222880221305386,-0.00020404940012763947,-0.0036231416581918377,0.009644810346335181,-0.3756571179435266,-0.4071975947974385,-0.34145564179643073,0.6842770472322486,0.056,0.016706092578283507,0.01551678764302188,research_grid,high_cost_turnover_constrained,4
robust_dfl,0.03569288891989099,0.0364497180348246,-0.0009189565933525424,-0.0037841455746680614,0.010780097163361537,-0.351030748329269,-0.37108477138005197,-0.3564045546642768,0.5746479995242287,0.056,0.016706092578283507,0.019743625456541094,research_grid,high_cost_turnover_constrained,4
