method,test_cvar,objective,mean_return,tc_adjusted_return,volatility,sharpe,sortino,max_drawdown,turnover,tail_loss_frequency,oracle_objective,oracle_regret,experiment,regime,seed
two_stage,0.01793582387819172,0.01796021606134315,0.00043365096727156086,-0.00012196091575714164,0.008999112568236994,-0.013552549189578846,-0.018800336421340248,-0.0948583864006386,0.5502219753377434,0.04,0.01748918569409292,0.000471030367250231,research_grid_v2,predictable_tail_crash,0
robust_two_stage,0.019507408331208148,0.019677792577312208,-0.0004046174795490589,-0.0008519212305202998,0.009090342275598533,-0.09371717858340926,-0.12356554359393604,-0.13145351480843426,0.4408644287989441,0.072,0.01748918569409292,0.0021886068832192886,research_grid_v2,predictable_tail_crash,0
dfl,0.022062818209795464,0.022511391593748507,-0.0016312575494013026,-0.0022428669197652115,0.009201474466149991,-0.2437508170861559,-0.2873979176803305,-0.25233928792210203,0.6076716003325009,0.104,0.01748918569409292,0.005022205899655588,research_grid_v2,predictable_tail_crash,0
robust_dfl,0.021582566334622206,0.021704526601277863,-3.6735944547825635e-05,-0.0006098013332782779,0.009730724665724205,-0.06266761769178329,-0.08440585545889859,-0.10490665504069985,0.5676432689224922,0.072,0.01748918569409292,0.004215340907184943,research_grid_v2,predictable_tail_crash,0
equal_weight,0.04804820967461526,0.049357867039634865,-0.006548286825098032,-0.006548286825098032,0.013604039961186611,-0.4813486907785817,-0.4600697473721709,-0.5636781645428154,0.0,0.168,0.01370948889364332,0.03564837814599155,research_grid_v2,predictable_tail_crash,1
min_variance,0.017481860287831268,0.0185363101180215,-0.005264012147247777,-0.005272249150951155,0.005835645686274713,-0.9034560070101397,-0.685550746885378,-0.4792216659852324,0.0,0.104,0.01370948889364332,0.0048268212243781795,research_grid_v2,predictable_tail_crash,1
two_stage,0.01575952200815828,0.01613889887319269,-0.0014525448681779846,-0.0018968843251720522,0.008078030987859619,-0.23482013473184715,-0.2943136225224645,-0.2305131399706719,0.4371833512348498,0.088,0.01370948889364332,0.002429409979549371,research_grid_v2,predictable_tail_crash,1
robust_two_stage,0.014660009617245695,0.015328768153785706,-0.0030168340505902095,-0.003343792682700052,0.007114103297248894,-0.47002307142814637,-0.488221997247817,-0.3433507528291194,0.31869065981754013,0.096,0.01370948889364332,0.0016192792601423863,research_grid_v2,predictable_tail_crash,1
dfl,0.01817316016643013,0.018489186640693104,-0.001061742949330132,-0.0015801323713148581,0.008170103737913033,-0.19340419923787677,-0.24181619788554726,-0.1906863592456256,0.5140022363051105,0.072,0.01370948889364332,0.004779697747049784,research_grid_v2,predictable_tail_crash,1
robust_dfl,0.020320691511046096,0.020612736943342872,-0.0009619827782173909,-0.0014602271614838726,0.008074605320090878,-0.18084192396001791,-0.22033207843087557,-0.1876432438958009,0.4944555883848849,0.088,0.01370948889364332,0.0069032480496995525,research_grid_v2,predictable_tail_crash,1
equal_weight,0.04463122403266607,0.04625232987116994,-0.008105529192519346,-0.008105529192519346,0.011694561464519455,-0.6931024490672777,-0.5720689090317653,-0.6285595858857439,0.0,0.136,0.013705602148942331,0.03254672772222761,research_grid_v2,predictable_tail_crash,2
min_variance,0.01737222315687836,0.018422600271417535,-0.005244107708435664,-0.005251885572695882,0.005245457011330816,-1.0012255481934087,-0.7150359738283254,-0.4750005762510189,1.1506756011887916e-14,0.104,0.013705602148942331,0.004716998122475204,research_grid_v2,predictable_tail_crash,2
two_stage,0.01497340453206956,0.015390174110866593,-0.001560213577409099,-0.0020838478939851687,0.00630945585141561,-0.33027378948809916,-0.36475682486635896,-0.22272148928554358,0.5162442707420061,0.048,0.013705602148942331,0.0016845719619242618,research_grid_v2,predictable_tail_crash,2
robust_two_stage,0.014902291621551059,0.01563518911385049,-0.003281360552741441,-0.0036644874614971544,0.0054309952319111145,-0.6747359009433195,-0.5902450758830949,-0.36134810103164683,0.37589406124567903,0.064,0.013705602148942331,0.0019295869649081573,research_grid_v2,predictable_tail_crash,2
dfl,0.020958377547132694,0.02123389740543712,-0.0007788836368499519,-0.0013775992915221306,0.008755351043529919,-0.15734369581706417,-0.19761418329292255,-0.15591959435609803,0.5939558773689259,0.088,0.013705602148942331,0.007528295256494788,research_grid_v2,predictable_tail_crash,2
robust_dfl,0.018863162098758435,0.01910440041411255,-0.000625437700937941,-0.0012061915767705791,0.00924086462308536,-0.1305279999045506,-0.17422832110940234,-0.13276921305725986,0.5759397317934165,0.096,0.013705602148942331,0.005398798265170219,research_grid_v2,predictable_tail_crash,2
equal_weight,0.050852136929449065,0.052535816896886106,-0.008418399837185215,-0.008418399837185215,0.012507111672194994,-0.6730890438299493,-0.5606091890866273,-0.6560281628357533,0.0,0.136,0.01988166980277225,0.03265414709411386,research_grid_v2,predictable_tail_crash,3
min_variance,0.019650633833286923,0.020639648347949055,-0.00493628546772106,-0.004945072573310659,0.005520113064000103,-0.895828131612838,-0.6756297178091549,-0.4630784490699317,0.0,0.072,0.01988166980277225,0.0007579785451768059,research_grid_v2,predictable_tail_crash,3
two_stage,0.02197678476555418,0.022653533429499082,-0.003013564066512666,-0.003383743319724513,0.007269880335713599,-0.465446907377042,-0.44879649417684603,-0.34715794289233903,0.3622726004132019,0.08,0.01988166980277225,0.002771863626726833,research_grid_v2,predictable_tail_crash,3
robust_two_stage,0.016922418429992363,0.017710066228618367,-0.0037163023599425422,-0.003938238993130017,0.0057507079171158545,-0.6848268159688294,-0.5865791458384318,-0.39384291957282225,0.2136209187387543,0.08,0.01988166980277225,-0.002171603574153882,research_grid_v2,predictable_tail_crash,3
dfl,0.026534362978399013,0.027213697131004508,-0.0028114782390275153,-0.003396670763027475,0.008986686227914436,-0.37796699211537754,-0.39375342389269075,-0.35619511079326804,0.5791289601795031,0.12,0.01988166980277225,0.007332027328232259,research_grid_v2,predictable_tail_crash,3
robust_dfl,0.023848682918692743,0.024602977606193017,-0.0032675242656378897,-0.0037714734375013732,0.007527824330870536,-0.5010044431475497,-0.47496345236322407,-0.3900345787355286,0.49895653266743833,0.088,0.01988166980277225,0.004721307803420768,research_grid_v2,predictable_tail_crash,3
equal_weight,0.0463414293585512,0.04824733369992318,-0.009529521706859886,-0.009529521706859886,0.011769295619353541,-0.8096934612110308,-0.632459625414023,-0.6891592768062601,0.0,0.128,0.02048983321139229,0.027757500488530887,research_grid_v2,predictable_tail_crash,4
min_variance,0.022608766414120383,0.023770942576661964,-0.005804202787940715,-0.005810880812707906,0.006487181833390567,-0.8957481015720293,-0.6746028935058093,-0.5082030927093786,2.8571126346992096e-15,0.088,0.02048983321139229,0.003281109365269673,research_grid_v2,predictable_tail_crash,4
two_stage,0.02020353697131144,0.020665048258985824,-0.0017263446220878733,-0.002307556438371936,0.008430748546246673,-0.2737071833467909,-0.31361345146621644,-0.24396738442182375,0.5759704532993986,0.064,0.02048983321139229,0.00017521504759353268,research_grid_v2,predictable_tail_crash,4
robust_two_stage,0.02027662160620342,0.021055072013752403,-0.003420910812756143,-0.003892252037744926,0.007972854800080233,-0.48818799976359395,-0.47876464475732766,-0.37599563084006327,0.46673863167219987,0.072,0.02048983321139229,0.0005652388023601115,research_grid_v2,predictable_tail_crash,4
dfl,0.027953670626370043,0.028467615622602565,-0.0019620200223335344,-0.0025697249811626076,0.010235549554204023,-0.25105881880627423,-0.27971007020215727,-0.26718296552914567,0.6031107681047928,0.104,0.02048983321139229,0.007977782411210273,research_grid_v2,predictable_tail_crash,4
robust_dfl,0.02373234694290376,0.024211706131894377,-0.0017943059616805956,-0.0023967959449530908,0.00925280282191311,-0.25903458560878473,-0.28988786320618004,-0.25180924596618104,0.598004464443456,0.08,0.02048983321139229,0.0037218729205020853,research_grid_v2,predictable_tail_crash,4
equal_weight,0.036843218785667084,0.03784635256512039,-0.00501566889726652,-0.00501566889726652,0.008991531449660544,-0.5578214261707392,-0.49247683742900866,-0.4494068814664822,0.0,0.048,0.018957860835107795,0.018888491730012592,research_grid_v2,high_cost_turnover_constrained,0
min_variance,0.021240156611985535,0.022071587581516155,-0.004124291887591663,-0.004157154847653098,0.0062174060049906,-0.6686317161284935,-0.5749394629376768,-0.39535160326707697,0.0033997903349663144,0.056,0.018957860835107795,0.0031137267464083594,research_grid_v2,high_cost_turnover_constrained,0
two_stage,0.020214888561677448,0.020545852875922116,0.00026606165966585823,-0.0016548215712233465,0.0076553608641711365,-0.2161650639817817,-0.2455504707926533,-0.19608073773648826,0.3840490384857263,0.064,0.018957860835107795,0.0015879920408143205,research_grid_v2,high_cost_turnover_constrained,0
robust_two_stage,0.019168469453104527,0.01961559669590837,-0.00040103174266533666,-0.0022356362140192273,0.007067661128226197,-0.3163191009221456,-0.3409554531476263,-0.24234514181800848,0.36665412728909014,0.056,0.018957860835107795,0.0006577358608005762,research_grid_v2,high_cost_turnover_constrained,0
dfl,0.023010202930367377,0.023566949897021253,0.0001395452985824927,-0.002783734833269384,0.008895748929434812,-0.3129286645833111,-0.345721581604031,-0.3061080331142695,0.5797823326620839,0.112,0.018957860835107795,0.004609089061913457,research_grid_v2,high_cost_turnover_constrained,0
robust_dfl,0.020361955617453933,0.02081461123217054,0.000446614530971484,-0.0022632780735830386,0.008072312196645,-0.2803754386807937,-0.31530706216848847,-0.24881315055138853,0.5361715983088104,0.08,0.018957860835107795,0.0018567503970627446,research_grid_v2,high_cost_turnover_constrained,0
equal_weight,0.030513536040255123,0.031240020413018658,-0.003632421863817667,-0.003632421863817667,0.008920169171806764,-0.40721445899155656,-0.392575190281599,-0.3813513951642322,0.0,0.088,0.01532058245752214,0.015919437955496517,research_grid_v2,high_cost_turnover_constrained,1
min_variance,0.01754706371222745,0.01807008928810368,-0.0025738955893528323,-0.0026151278793811574,0.006142028745818153,-0.4257759100746494,-0.4287709471831986,-0.28817648697689846,0.005087155250614141,0.088,0.01532058245752214,0.0027495068305815416,research_grid_v2,high_cost_turnover_constrained,1
two_stage,0.01714925475608939,0.017231681292482787,0.001521518731146685,-0.0004121326819669777,0.00768008343531783,-0.053662526635852824,-0.07269345525554834,-0.1519751724876629,0.3866232687729158,0.096,0.01532058245752214,0.0019110988349606475,research_grid_v2,high_cost_turnover_constrained,1
robust_two_stage,0.01780095304499842,0.018132827618567417,0.00010320044187229654,-0.0016593728678449815,0.007709735592747775,-0.21523083997726888,-0.2555201866166826,-0.2559587758388495,0.3521317156688061,0.128,0.01532058245752214,0.0028122451610452775,research_grid_v2,high_cost_turnover_constrained,1
dfl,0.022237162345187116,0.022838362598083407,-0.00030600384788771626,-0.0030060012644814588,0.008097452566147556,-0.3712280176455996,-0.3845895800667286,-0.3421080846343757,0.5362634551736313,0.152,0.01532058245752214,0.0075177801405612674,research_grid_v2,high_cost_turnover_constrained,1
robust_dfl,0.019838448114013973,0.02039160454247632,-0.00034995317002139265,-0.0027657821423117423,0.007328020959856397,-0.3774255228097104,-0.3925266809987778,-0.3192805571678693,0.4763809424474765,0.152,0.01532058245752214,0.005071022084954182,research_grid_v2,high_cost_turnover_constrained,1
equal_weight,0.04240415711622309,0.043456308531239836,-0.005260757075083711,-0.005260757075083711,0.010371247254259242,-0.5072443984416619,-0.4560601585009934,-0.4906865164932368,0.0,0.096,0.013489151193416052,0.029967157337823784,research_grid_v2,high_cost_turnover_constrained,2
min_variance,0.01588627865418309,0.016514902048889307,-0.0030962728215809913,-0.003143116973531081,0.004860368806901251,-0.6466828131275711,-0.5645551510107631,-0.3279066755903277,0.006218579022195215,0.08,0.013489151193416052,0.0030257508554732554,research_grid_v2,high_cost_turnover_constrained,2
two_stage,0.015960058691782016,0.016249965203148573,0.0003375928689729733,-0.0014495325568327786,0.006354602574157035,-0.2281075078557462,-0.26134918890396525,-0.17843259782061172,0.35708173907374013,0.096,0.013489151193416052,0.0027608140097325207,research_grid_v2,high_cost_turnover_constrained,2
robust_two_stage,0.015321266762487544,0.015772319030151256,-0.0007574283233099848,-0.0022552613383185556,0.005849353401907014,-0.385557374118947,-0.40113663008674566,-0.25297590292162897,0.2987566562517265,0.08,0.013489151193416052,0.0022831678367352046,research_grid_v2,high_cost_turnover_constrained,2
dfl,0.019772338535843807,0.020352511916607155,-0.0008722841384656718,-0.00290086690381673,0.0065026532120220784,-0.44610512183050355,-0.4396550088015365,-0.3213539790247677,0.39958209703894015,0.096,0.013489151193416052,0.006863360723191103,research_grid_v2,high_cost_turnover_constrained,2
robust_dfl,0.020594204687329996,0.02118265184148002,-0.0009178941819754746,-0.002942235770750116,0.006751681015832647,-0.43577825483976723,-0.4226388486943724,-0.31894783915126756,0.3979059829751559,0.12,0.013489151193416052,0.0076935006480639695,research_grid_v2,high_cost_turnover_constrained,2
equal_weight,0.04017967575990679,0.04112735083979079,-0.004738375399420037,-0.004738375399420037,0.009539748125110678,-0.496698166113098,-0.45181471675270046,-0.4535410617957033,0.0,0.072,0.016743599040391483,0.02438375179939931,research_grid_v2,high_cost_turnover_constrained,3
min_variance,0.021401097561385262,0.022086182054979347,-0.003393422467970368,-0.003425422467970417,0.005925727425899612,-0.5780594045586442,-0.5183761523385705,-0.34891165771376875,0.003225806451623452,0.064,0.016743599040391483,0.005342583014587864,research_grid_v2,high_cost_turnover_constrained,3
two_stage,0.018330763837791482,0.018488254032468017,0.0010415650427248657,-0.0007874509733826764,0.00736550398795713,-0.10691067095520917,-0.13410816204200807,-0.15899083319818796,0.36552742260232307,0.064,0.016743599040391483,0.0017446549920765338,research_grid_v2,high_cost_turnover_constrained,3
robust_two_stage,0.017741216600584413,0.018082334577982234,-0.00018761368627271682,-0.0017055898869891013,0.006847995059853821,-0.24906412341606524,-0.28282892309283,-0.2095297374182309,0.30281778240249596,0.048,0.016743599040391483,0.0013387355375907503,research_grid_v2,high_cost_turnover_constrained,3
dfl,0.022413102410336,0.023111005742484404,-0.000904949811991337,-0.003489516660742037,0.007885098630717218,-0.44254572120451574,-0.4481188104278898,-0.3521234611541231,0.511975087533943,0.136,0.016743599040391483,0.006367406702092921,research_grid_v2,high_cost_turnover_constrained,3
robust_dfl,0.022692124878405943,0.023326043325788165,-0.0004642844168216597,-0.0031695922369111033,0.007311301727170359,-0.43351955024625805,-0.430401372931658,-0.32873305320088453,0.5368916380796537,0.096,0.016743599040391483,0.006582444285396682,research_grid_v2,high_cost_turnover_constrained,3
equal_weight,0.044337389498750095,0.045542982769867,-0.0060279663555845315,-0.0060279663555845315,0.010709366492134012,-0.5628686215425702,-0.49626841648930853,-0.5110529421959168,0.0,0.104,0.01621396437661521,0.02932901839325179,research_grid_v2,high_cost_turnover_constrained,4
min_variance,0.022422423233923548,0.023181475559192716,-0.0037585509992704063,-0.0037952616263458422,0.006385963239733014,-0.5943131025461715,-0.5251337357041259,-0.3589306109897664,0.004175529652305614,0.088,0.01621396437661521,0.006967511182577508,research_grid_v2,high_cost_turnover_constrained,4
two_stage,0.019772278831560606,0.02026345534895738,-0.000672973194029187,-0.0024558825869838772,0.007716014078502291,-0.3182838395160484,-0.346988602249664,-0.25001489367062313,0.3562317324505424,0.128,0.01621396437661521,0.004049490972342171,research_grid_v2,high_cost_turnover_constrained,4
robust_two_stage,0.020802361026351364,0.021318960448732462,-0.0009544650125117834,-0.0025829971119055,0.007336291766716326,-0.3520848398194974,-0.3662268757035678,-0.2555845843506005,0.32510727810356793,0.128,0.01621396437661521,0.005104996072117254,research_grid_v2,high_cost_turnover_constrained,4
dfl,0.020173150130780314,0.020858264285094217,-0.000986840205864515,-0.003425570771569515,0.0075981577443313165,-0.45084228129829956,-0.45284953878798595,-0.33690531599082074,0.4837658250076066,0.16,0.01621396437661521,0.004644299908479008,research_grid_v2,high_cost_turnover_constrained,4
robust_dfl,0.01983027348852624,0.020515276544399174,-0.0009715005469964921,-0.0034250152793646764,0.007296853532954513,-0.46938248978508645,-0.4656188417948588,-0.33326507740896893,0.4853285883081283,0.136,0.01621396437661521,0.004301312167783965,research_grid_v2,high_cost_turnover_constrained,4
